loop-location,ICC-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/DC/src/jobcntl.c(534),0,20,0.05,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/DC/src/rbt.c(9),0,34,0.08824,0,0.0411,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/DC/src/rbt.c(70),0,23,0.08696,0,0.03333,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/DC/src/rbt.c(152),1,25,0.08,0,0.03333,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/DC/src/rbt.c(163),0,47,0.04255,0,0.01439,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/DC/src/rbt.c(175),0,33,0.06061,0,0.02299,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/EP/src/ep.c(263),0,14,0.4286,0,0.2581,0.06452,0,0,0,0,3,0,3,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/EP/src/ep.c(215),1,15,0.5333,1,0.2727,0.0303,0,0.1429,0.1429,0,3,0,3,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/EP/src/ep.c(168),0,154,0.3442,4,0.13,0.005,0,0.01942,0.01942,0,19,8,11,0,84,42,42
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/EP/src/ep.c(175),0,28,0.4286,0,0.1695,0.0339,0,0,0,0,10,4,6,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/EP/src/ep.c(197),0,84,0.9048,7,0.1493,0.00995,0,0.2318,0.1192,0,81,42,39,0,70,28,42
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/EP/src/ep.c(156),1,12,0.4167,0,0.24,0.04,0,0,0,0,2,0,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/EP/src/ep.c(146),0,11,0.4545,0,0.2381,0,0,0,0,0,2,0,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/EP/src/ep.c(127),1,12,0.4167,0,0.24,0.04,0,0,0,0,2,0,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/appft.c(101),0,49,0.8163,0,0.3704,0.02469,0,0,0,0,29,12,17,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/appft.c(80),1,78,0.2564,3,0.15,0.02,0,0.1212,0.1212,0,7,0,7,0,26,13,13
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/appft.c(83),0,57,0.386,3,0.2179,0.02564,0,0.1143,0.1143,0,9,0,9,0,26,13,13
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/appft.c(86),1,34,0.7353,1,0.3684,0.03947,0,0.12,0.12,0,21,0,21,0,4,2,2
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/appft.c(60),0,10,0.3,0,0.1905,0.04762,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(55),0,55,0.4182,4,0.2055,0,0,0.05263,0.05263,0,4,0,4,0,34,15,19
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(57),1,33,0.697,1,0.3571,0.02857,0,0.1429,0.1429,0,17,0,17,0,4,2,2
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(74),0,11,0.3636,1,0.1667,0,0,0,0,0,0,0,0,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(122),0,67,0.8955,4,0.415,0.006803,0,0.1739,0.1739,0,51,0,51,0,18,9,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(163),0,60,0.2,1,0.1475,0.01639,0,0,0,0,3,0,3,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(165),0,44,0.3182,1,0.1915,0,0,0,0,0,4,0,4,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(167),0,28,0.6786,0,0.3559,0.0339,0,0,0,0,16,0,16,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(158),0,17,0.5294,0,0.2941,0.02941,0,0,0,0,5,0,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(101),0,25,0.36,0,0.15,0,0,0,0,0,4,0,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(180),0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(181),0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/auxfnct.c(182),0,118,0.8814,0,0.4512,0.02846,0,0,0,0,98,0,98,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(196),0,143,0.09091,1,0.0198,0,0,0,0,0,0,0,0,0,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(197),0,132,0.1364,2,0.09292,0.03982,0,0.1562,0.125,0,7,1,6,0,25,12,13
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(201),0,46,0.1304,1,0.04762,0.02381,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(207),0,47,0.2128,1,0.1136,0,0,0.05882,0.05882,0,1,0,1,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(202),0,34,0.7353,0,0.3803,0.02817,0,0,0,0,22,0,22,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(208),1,34,0.7353,0,0.3803,0.02817,0,0,0,0,22,0,22,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(181),0,59,0.1695,1,0.07692,0,0,0,0,0,0,0,0,0,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(182),0,48,0.7708,2,0.3396,0.0283,0,0.1395,0.1163,0,26,1,25,0,17,8,9
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(156),0,142,0.09155,1,0.0198,0,0,0,0,0,0,0,0,0,32,16,16
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(157),0,131,0.1374,2,0.0913,0.03913,0,0.1562,0.125,0,7,1,6,0,25,12,13
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(161),0,45,0.2,1,0.1,0,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(167),0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(162),0,34,0.7353,0,0.3803,0.02817,0,0,0,0,22,0,22,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(168),0,34,0.7353,0,0.3803,0.02817,0,0,0,0,22,0,22,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(75),0,540,0.1593,5,0.0249,0.001383,0,0.02791,0,0,20,16,4,0,410,200,210
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(81),0,231,0.2641,5,0.2792,0.02538,0,0.08333,0.08333,0,36,0,36,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(114),0,231,0.2641,5,0.2792,0.02538,0,0.08333,0.08333,0,36,0,36,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(103),0,37,0.2432,1,0.1,0,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(92),0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(125),0,165,0.06667,1,0.06452,0,0,0,0,0,0,0,0,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(104),0,26,0.6538,0,0.3455,0.03636,0,0,0,0,14,0,14,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(93),0,153,0.9281,4,0.4771,0.01307,0,0.1212,0.1212,0,124,0,124,0,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/fft3d.c(126),0,153,0.9281,4,0.4771,0.01307,0,0.1212,0.1212,0,124,0,124,0,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/FT/src/verify.c(184),0,222,0.06306,0,0.04331,0.01575,0,0,0,0,8,0,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(314),0,14,0.5714,2,0.2667,0,0,0,0,0,0,0,0,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(309),0,14,0.5714,2,0.2667,0,0,0,0,0,0,0,0,0,8,2,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(363),0,31,0.7742,1,0.2747,0.01099,0,0.102,0.102,0,11,0,11,0,38,16,22
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(409),1,23,0.6522,1,0.2653,0.04082,0,0.1875,0,0,12,4,8,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(402),0,25,0.68,1,0.2969,0.03125,0,0.08,0.08,0,4,0,4,0,21,5,16
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(515),0,72,0.1944,0,0.09494,0.006329,0,0,0,0,1,0,1,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(508),0,21,0.619,1,0.3,0.04,0,0.2,0.2,0,8,0,8,0,7,2,5
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(500),0,19,0.6316,1,0.2955,0.02273,0,0.1429,0.1429,0,4,0,4,0,10,2,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(488),0,12,0.4167,0,0.24,0.04,0,0,0,0,2,0,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(473),0,25,0.72,2,0.3333,0.01754,0,0.2857,0.2857,0,13,0,13,0,8,3,5
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(468),0,23,0.6087,1,0.3208,0.0566,0,0.2308,0.2308,0,9,0,9,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(462),0,19,0.6316,1,0.3095,0.02381,0,0.1667,0.1667,0,8,0,8,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(458),0,12,0.4167,0,0.24,0.04,0,0,0,0,2,0,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(452),1,19,0.5789,0,0.3171,0.04878,0,0,0,0,8,0,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(732),0,12,0.3333,0,0.2308,0.07692,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/IS/src/is.c(673),1,24,0.5833,0,0.3333,0.07407,0,0,0,0,10,0,10,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/blts.c(80),0,1185,0.03797,1,0.0002164,0.0001082,0,0,0,0,0,0,0,0,172,86,86
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/blts.c(81),0,1173,0.7144,2,0.07405,0.00142,0,0.01986,0.01986,0,341,0,341,0,9325,4484,4841
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/blts.c(82),0,286,0.9371,1,0.4396,0.01884,0,0.07492,0.07492,0,223,0,223,0,84,21,63
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/blts.c(101),0,98,0.8367,1,0.3525,0.03831,0,0.08,0.08,0,70,0,70,0,55,25,30
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/blts.c(67),0,182,0.08791,1,0.0122,0.006098,0,0,0,0,0,0,0,0,56,28,28
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/blts.c(68),0,170,0.08235,1,0.03774,0,0,0,0,0,0,0,0,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/blts.c(69),0,159,0.9182,1,0.4286,0.01961,0,0.1006,0.1006,0,113,0,113,0,56,13,43
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/buts.c(75),0,1793,0.05856,1,0.0001247,4.16E-05,0,0.002445,0.002445,0,1,0,1,0,408,204,204
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/buts.c(76),0,1780,0.7472,2,0.05074,0.002783,0,0.01117,0.01117,0,570,0,570,0,24044,11715,12329
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/buts.c(77),0,344,0.9477,1,0.435,0.01544,0,0.1208,0.1208,0,223,0,223,0,166,33,133
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/buts.c(94),0,98,0.8367,1,0.3525,0.03831,0,0.08,0.08,0,70,0,70,0,55,25,30
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/buts.c(62),0,200,0.08,1,0.01852,0.006173,0,0.01887,0.01887,0,1,0,1,0,52,26,26
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/buts.c(63),0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/buts.c(64),0,176,0.9318,1,0.4304,0.01519,0,0.1244,0.1244,0,112,0,112,0,81,16,65
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(331),0,1398,0.0608,1,0.0005804,0.0002902,0,0,0,0,0,0,0,0,332,166,166
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(332),0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(333),1,225,0.88,2,0.4404,0.0404,0,0.0398,0.0398,0,189,0,189,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(346),1,66,0.1667,1,0.07143,0,0,0,0,0,0,0,0,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(353),1,232,0.9095,9,0.4032,0.02509,0,0.1527,0.1527,0,195,0,195,0,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(379),1,403,0.8983,1,0.4308,0.03599,0,0.04691,0.04691,0,341,0,341,0,64,25,39
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(409),0,134,0.8731,1,0.4324,0.03716,0,0.04959,0.04959,0,109,0,109,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(421),1,125,0.112,1,0.05405,0,0,0,0,0,0,0,0,0,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(432),0,178,0.9045,1,0.4479,0.02865,0,0.03636,0.03636,0,153,0,153,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(347),1,54,0.8148,1,0.4103,0.03419,0,0.06977,0.06977,0,39,0,39,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(422),1,113,0.885,1,0.444,0.02905,0,0.0303,0.0303,0,95,0,95,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(213),0,1411,0.06024,1,0.00058,0.00029,0,0,0,0,0,0,0,0,332,166,166
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(214),0,1398,0.0701,1,0.002556,0.0009585,0,0,0,0,0,0,0,0,1760,880,880
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(215),1,225,0.88,2,0.4404,0.0404,0,0.0398,0.0398,0,189,0,189,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(228),1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(235),1,232,0.9095,9,0.4032,0.02509,0,0.1527,0.1527,0,195,0,195,0,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(261),1,402,0.9005,1,0.4317,0.03607,0,0.04691,0.04691,0,341,0,341,0,64,25,39
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(291),0,145,0.8828,1,0.4371,0.03459,0,0.04545,0.04545,0,120,0,120,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(303),1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(314),0,178,0.9045,1,0.4479,0.02865,0,0.03636,0.03636,0,153,0,153,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(229),1,54,0.8148,1,0.4103,0.03419,0,0.06977,0.06977,0,39,0,39,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(304),1,113,0.885,1,0.444,0.02905,0,0.0303,0.0303,0,95,0,95,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(96),0,1411,0.06024,1,0.00058,0.00029,0,0,0,0,0,0,0,0,332,166,166
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(97),0,1398,0.0701,1,0.002556,0.0009585,0,0,0,0,0,0,0,0,1760,880,880
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(98),1,225,0.88,2,0.4404,0.0404,0,0.0398,0.0398,0,189,0,189,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(111),1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(117),1,232,0.9095,9,0.4032,0.02509,0,0.1527,0.1527,0,195,0,195,0,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(143),1,402,0.9005,1,0.4317,0.03607,0,0.04691,0.04691,0,341,0,341,0,64,25,39
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(173),0,145,0.8828,1,0.4371,0.03459,0,0.04545,0.04545,0,120,0,120,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(185),1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(196),0,178,0.9045,1,0.4479,0.02865,0,0.03636,0.03636,0,153,0,153,0,12,4,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(112),1,54,0.8148,1,0.4103,0.03419,0,0.06977,0.06977,0,39,0,39,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(186),1,113,0.885,1,0.444,0.02905,0,0.0303,0.0303,0,95,0,95,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(68),1,176,0.04545,1,0.03822,0.01274,0,0.09091,0.09091,0,3,0,3,0,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(70),0,158,0.1203,2,0.08271,0.007519,0,0.03448,0.03448,0,5,0,5,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(72),0,140,0.2214,2,0.1009,0.009174,0,0.01299,0.01299,0,5,0,5,0,72,36,36
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(74),0,122,0.8361,0,0.428,0.05166,0,0,0,0,99,0,99,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(58),1,54,0.1481,1,0.06897,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(59),0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(60),0,32,0.25,1,0.1176,0,0,0,0,0,0,0,0,0,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/erhs.c(61),0,21,0.6667,0,0.3488,0.02326,0,0,0,0,11,0,11,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/error.c(68),1,27,0.7037,1,0.3559,0.0339,0,0.1667,0.1667,0,13,0,13,0,5,1,4
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/error.c(56),0,80,0.125,1,0.05556,0,0,0.05882,0.05882,0,1,0,1,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/error.c(57),0,67,0.1493,1,0.06944,0,0,0.05882,0.05882,0,1,0,1,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/error.c(58),0,55,0.2727,1,0.1429,0.01587,0,0,0,0,3,0,3,0,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/error.c(60),1,39,0.7436,2,0.3667,0.04444,0,0.1935,0.1935,0,23,0,23,0,8,3,5
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/error.c(52),1,12,0.4167,0,0.24,0.04,0,0,0,0,2,0,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/exact.c(53),0,114,0.8246,1,0.3843,0.04982,0,0.2222,0.2222,0,54,0,54,0,63,13,50
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/jacld.c(54),1,3818,0.06234,1,0.0008163,0.0004082,0,0,0,0,0,0,0,0,944,472,472
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/jacld.c(55),0,3806,0.9367,3,0.4229,0.02605,0,0.03112,0.03112,0,3451,0,3451,0,1016,508,508
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/jacu.c(54),1,3767,0.06318,1,0.0008163,0.0004082,0,0,0,0,0,0,0,0,944,472,472
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/jacu.c(55),0,3755,0.9358,3,0.422,0.02635,0,0.03148,0.03148,0,3400,0,3400,0,1016,508,508
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/l2norm.c(67),1,29,0.7241,1,0.3651,0.03175,0,0.15,0.15,0,15,0,15,0,5,1,4
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/l2norm.c(57),0,90,0.06667,1,0.02222,0.01111,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/l2norm.c(58),0,77,0.1299,1,0.06944,0,0,0.05882,0.05882,0,1,0,1,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/l2norm.c(59),0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/l2norm.c(60),0,54,0.8148,1,0.3967,0.03306,0,0.08511,0.08511,0,36,0,36,0,11,3,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/l2norm.c(53),1,13,0.4615,0,0.2593,0.03704,0,0,0,0,3,0,3,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/lu.c(246),0,56,0.7679,1,0.3481,0.02963,0,0.1091,0.1091,0,33,0,33,0,22,10,12
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/lu.c(239),0,14,0.4286,0,0.2581,0.06452,0,0,0,0,3,0,3,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(186),1,96,0.125,1,0.02439,0.0122,0,0,0,0,0,0,0,0,40,20,20
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(187),1,83,0.8193,1,0.4153,0.04372,0,0.01493,0.01493,0,63,0,63,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(174),1,133,0.09774,1,0.02381,0.0119,0,0,0,0,0,0,0,0,44,22,22
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(175),1,121,0.8678,0,0.4402,0.03475,0,0,0,0,102,0,102,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(162),1,125,0.104,1,0.02381,0.0119,0,0,0,0,0,0,0,0,44,22,22
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(163),1,113,0.8584,0,0.4362,0.03704,0,0,0,0,94,0,94,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(155),1,32,0.2812,1,0.1053,0,0,0,0,0,0,0,0,0,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(138),1,96,0.125,1,0.02439,0.0122,0,0,0,0,0,0,0,0,40,20,20
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(139),1,83,0.8193,1,0.4153,0.04372,0,0.01493,0.01493,0,63,0,63,0,4,1,3
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(126),1,133,0.09774,1,0.02381,0.0119,0,0,0,0,0,0,0,0,44,22,22
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(127),1,121,0.8678,0,0.4402,0.03475,0,0,0,0,102,0,102,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(114),1,125,0.104,1,0.02381,0.0119,0,0,0,0,0,0,0,0,44,22,22
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(115),1,113,0.8584,0,0.4362,0.03704,0,0,0,0,94,0,94,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/nauseous/LU/src/pintgr.c(107),1,32,0.2812,1,0.1053,0,0,0,0,0,0,0,0,0,16,8,8
